省份,流域,断面名称,监测时间,水质类别,水温(℃),pH(无量纲),溶解氧(mg/L),电导率(μS/cm),浊度(NTU),高锰酸盐指数(mg/L),氨氮(mg/L),总磷(mg/L),总氮(mg/L),叶绿素α(mg/L),藻密度(cells/L),站点情况
湖北省,长江流域,涢水大桥,02-28 20:00,劣Ⅴ,13.0,9.06,19.94,368.9,13.2,6.66,0.124,0.112,2.12,*,*,正常
湖北省,长江流域,江口村,02-28 20:00,Ⅰ,12.4,7.86,10.78,266.5,6.7,1.06,0.025,0.011,1.36,*,*,正常
湖北省,长江流域,恩施大沙坝,02-28 20:00,Ⅲ,10.9,7.33,7.03,470.1,11.1,1.63,0.300,0.178,4.54,*,*,正常
湖北省,长江流域,七要口,02-28 20:00,Ⅱ,10.8,8.23,11.32,515.2,9.6,0.39,0.050,0.092,3.61,*,*,正常
湖北省,长江流域,周家坝,02-28 20:00,Ⅰ,11.3,7.88,10.66,267.2,4.4,0.67,0.026,0.005,1.26,*,*,正常
湖北省,长江流域,百福司镇,02-28 16:00,Ⅱ,14.9,7.79,8.19,313.5,1.4,0.51,0.029,0.021,0.98,*,*,正常
湖北省,长江流域,长顺乡,02-28 16:00,Ⅰ,12.2,8.23,12.86,306.9,13.1,1.37,0.025,0.018,1.04,*,*,正常
湖北省,长江流域,黄腊石,02-28 20:00,Ⅱ,13.5,8.17,9.99,482.8,13.6,0.92,0.025,0.044,1.45,*,*,正常
湖北省,长江流域,乐坪桥,02-28 20:00,Ⅰ,11.0,8.29,9.36,259.6,5.0,0.95,0.025,0.012,1.57,*,*,正常
湖北省,长江流域,汉南村,02-28 20:00,Ⅱ,11.5,8.27,11.81,351.2,12.7,2.00,0.093,0.027,1.59,*,*,正常
湖北省,长江流域,潜江大桥,02-28 20:00,Ⅱ,14.5,7.92,10.19,433.5,16.7,1.40,0.165,0.011,0.62,*,*,正常
湖北省,长江流域,运粮湖同心队,02-28 16:00,Ⅱ,13.2,7.95,9.45,453.7,12.9,3.07,0.041,0.061,1.45,*,*,正常
湖北省,长江流域,岳口,02-28 20:00,Ⅱ,11.4,8.05,10.29,366.7,10.5,2.01,0.093,0.018,1.65,*,*,正常
湖北省,长江流域,拖市,02-28 20:00,Ⅲ,13.2,7.55,10.29,883.2,11.3,4.32,0.910,0.079,2.84,*,*,正常
湖南省,长江流域,新港, ,,--,--,--,--,--,--,--,--,--,*,*,维护
湖南省,长江流域,昭山,02-28 20:00,Ⅱ,12.9,7.37,9.20,298.1,4.6,1.76,0.156,0.041,2.81,*,*,正常
湖南省,长江流域,捞刀河口,02-28 20:00,Ⅲ,12.6,7.15,7.16,287.2,22.2,4.72,0.357,0.086,3.87,*,*,正常
湖南省,长江流域,三角洲,02-28 20:00,Ⅲ,14.6,8.15,18.44,382.7,32.3,4.68,0.061,0.071,6.24,*,*,正常
湖南省,长江流域,胜利,02-28 20:00,Ⅲ,13.6,8.79,11.12,672.9,27.2,5.52,0.025,0.058,3.00,*,*,正常
湖南省,长江流域,桔子洲,02-28 20:00,Ⅱ,12.5,7.66,9.46,261.7,7.7,2.03,0.098,0.043,2.52,*,*,正常
湖南省,长江流域,醴陵王坊, ,,--,--,--,--,--,--,--,--,--,*,*,维护
湖南省,长江流域,沿塘,02-28 20:00,Ⅱ,15.6,8.16,10.63,94.0,5.2,0.80,0.025,0.033,2.34,*,*,正常
湖南省,长江流域,霞湾,02-28 20:00,Ⅱ,12.7,8.03,11.02,296.2,3.1,1.95,0.238,0.042,2.47,*,*,正常
湖南省,长江流域,渌水入河口,02-28 20:00,Ⅱ,14.1,7.72,9.31,266.7,37.4,2.52,0.058,0.088,3.38,*,*,正常
湖南省,长江流域,涟水入河口,02-28 20:00,Ⅱ,13.6,7.78,9.66,494.2,0.9,2.32,0.025,0.038,2.71,*,*,正常
湖南省,长江流域,西阳渡口,02-28 20:00,Ⅲ,13.8,7.78,9.08,879.1,6.9,2.85,0.523,0.038,5.71,*,*,正常
湖南省,长江流域,归阳镇,02-28 16:00,Ⅱ,13.2,8.08,12.26,225.6,1.4,0.98,0.025,0.021,1.57,*,*,正常
湖南省,长江流域,联江村,02-28 16:00,Ⅱ,13.9,8.00,11.20,335.8,1.3,2.24,0.025,0.016,2.51,*,*,正常
湖南省,长江流域,舂陵水入湘江口,02-28 20:00,Ⅱ,15.6,7.99,10.15,351.0,1.3,0.65,0.025,0.035,--,*,*,维护
湖南省,长江流域,耒水入湘江口,02-28 16:00,Ⅱ,14.2,7.23,6.76,280.9,2.1,1.02,0.046,0.058,2.91,*,*,正常
湖南省,长江流域,熬洲,02-28 20:00,Ⅱ,13.2,7.68,9.73,252.8,2.7,1.54,0.176,0.021,2.22,*,*,正常
湖南省,长江流域,大河滩,02-28 16:00,Ⅱ,15.4,7.44,8.02,224.5,1.9,0.66,0.091,0.045,1.64,*,*,正常
湖南省,长江流域,草市镇,02-28 16:00,Ⅱ,13.7,7.23,7.53,173.3,7.9,3.17,0.092,0.083,2.37,*,*,正常
湖南省,长江流域,洣水入湘江口,02-28 16:00,Ⅲ,14.7,8.71,9.78,193.4,11.4,4.20,0.025,0.045,2.66,*,*,正常
湖南省,长江流域,城北水厂,02-28 20:00,Ⅴ,15.7,8.81,17.46,263.3,13.7,8.40,0.091,0.343,3.68,*,*,正常
湖南省,长江流域,蒸水入湘江口,02-28 16:00,Ⅲ,15.5,7.15,7.59,418.6,2.4,3.66,0.180,0.157,4.68,*,*,正常
湖南省,长江流域,桂花渡水厂,02-28 20:00,Ⅱ,13.2,8.91,11.08,264.7,6.3,2.51,0.025,0.032,1.58,*,*,正常
湖南省,长江流域,塘渡口,02-28 20:00,Ⅱ,14.0,8.45,10.71,224.2,3.3,1.39,0.144,0.034,1.53,*,*,正常
湖南省,长江流域,窑市,02-28 20:00,Ⅱ,13.1,7.51,11.26,84.3,3.6,1.31,0.034,0.058,1.58,*,*,正常
湖南省,长江流域,渡头村,02-28 20:00,劣Ⅴ,15.5,9.06,14.66,300.9,8.4,3.51,0.028,0.068,3.27,*,*,正常
湖南省,长江流域,邵水入河口,02-28 20:00,Ⅱ,15.2,7.62,11.27,561.6,4.3,3.18,0.216,0.058,5.52,*,*,正常
湖南省,长江流域,绥宁河口镇,02-28 20:00,Ⅰ,12.3,7.45,11.67,96.0,3.6,0.98,0.025,0.019,0.67,*,*,正常
湖南省,长江流域,鹿角(老), ,,--,--,--,--,--,--,--,--,--,--,*,维护
湖南省,长江流域,鹿角,02-28 20:00,Ⅳ,11.7,8.13,11.38,301.8,22.1,2.04,0.275,0.084,2.30,0.004,1817270,正常
湖南省,长江流域,岳阳楼,02-28 20:00,Ⅳ,10.5,7.37,8.00,310.8,40.5,1.88,0.025,0.086,2.07,0.003,250826,正常
湖南省,长江流域,城陵矶,02-28 20:00,Ⅱ,11.4,7.74,9.62,378.3,30.3,1.52,0.122,0.068,1.76,*,*,正常
湖南省,长江流域,荆江口,02-28 20:00,Ⅱ,12.6,7.75,10.00,405.6,4.9,0.52,0.025,0.029,1.54,*,*,正常
湖南省,长江流域,六门闸,02-28 20:00,Ⅱ,12.8,8.15,12.13,479.2,12.5,3.01,0.123,0.041,1.02,*,*,正常
湖南省,长江流域,南渡,02-28 20:00,Ⅲ,14.3,8.64,11.80,155.0,8.0,4.00,0.441,0.102,3.51,*,*,正常
湖南省,长江流域,八仙桥,02-28 20:00,Ⅱ,13.0,7.55,9.12,199.2,32.4,3.35,0.294,0.091,2.89,*,*,正常
湖南省,长江流域,沙河口, ,,--,--,--,--,--,--,--,--,--,--,*,维护
湖南省,长江流域,官垱,02-28 20:00,Ⅲ,14.0,8.10,12.89,637.6,8.6,4.79,0.034,0.039,1.38,*,*,正常
湖南省,长江流域,坡头,02-28 20:00,Ⅱ,12.2,7.53,10.26,258.1,41.2,2.58,0.025,0.044,2.42,0.002,*,正常
湖南省,长江流域,蒋家嘴,02-28 20:00,Ⅲ,11.8,7.65,8.37,248.8,21.7,1.00,0.196,0.040,1.65,0.004,9308000,正常
湖南省,长江流域,三江口,02-28 16:00,Ⅱ,9.9,8.31,14.99,284.5,2.6,0.91,0.025,0.027,1.51,*,*,正常
湖南省,长江流域,马坡湖,02-28 20:00,Ⅱ,13.5,8.13,10.00,419.6,15.0,1.05,0.025,0.043,1.43,*,*,正常
湖南省,长江流域,陈家河(四水厂),02-28 16:00,Ⅱ,12.6,8.17,10.37,221.6,33.4,1.64,0.059,0.024,1.66,*,*,正常
湖南省,长江流域,永定澄潭(区水厂),02-28 20:00,Ⅰ,12.0,8.32,11.50,303.2,3.3,1.34,0.046,0.014,1.36,*,*,正常
湖南省,长江流域,万家嘴,02-28 20:00,Ⅱ,15.2,7.72,11.12,287.5,11.4,2.44,0.217,0.083,3.37,0.013,318028,正常
湖南省,长江流域,万子湖,02-28 20:00,Ⅲ,10.9,7.79,10.77,264.9,30.6,1.84,0.074,0.042,1.94,0.003,1627090,正常
湖南省,长江流域,南嘴,02-28 20:00,Ⅳ,13.4,7.94,9.04,350.3,44.5,2.13,0.025,0.053,2.31,0.005,510296,正常
湖南省,长江流域,小河嘴,02-28 20:00,Ⅳ,13.8,7.62,11.19,237.8,66.4,1.79,0.025,0.050,1.66,0.003,50707700,正常
湖南省,长江流域,坪口,02-28 20:00,Ⅱ,12.9,7.73,10.41,345.1,9.8,1.85,0.043,0.052,2.84,*,*,正常
湖南省,长江流域,桃谷山,02-28 20:00,Ⅱ,12.8,7.87,9.74,232.5,5.6,1.63,0.116,0.082,2.64,*,*,正常
湖南省,长江流域,欧阳海水文站,02-28 16:00,Ⅱ,12.8,8.42,11.78,345.9,1.2,1.60,0.030,0.030,2.30,*,*,正常
湖南省,长江流域,头山,02-28 20:00,Ⅰ,13.9,7.62,9.50,110.7,3.3,0.62,0.025,0.006,0.65,0.007,3473000,正常
湖南省,长江流域,渡口大桥,02-28 20:00,Ⅱ,15.8,7.07,9.89,167.8,6.0,1.58,0.032,0.041,2.19,*,*,正常
湖南省,长江流域,绿埠头,02-28 20:00,Ⅰ,13.8,8.28,13.00,206.3,11.2,0.94,0.025,0.011,2.22,*,*,正常
湖南省,长江流域,双牌水库,02-28 20:00,Ⅱ,13.2,8.58,14.98,201.1,5.4,2.18,0.025,0.033,2.06,*,*,正常
湖南省,长江流域,诸葛庙,02-28 20:00,Ⅱ,13.6,7.61,14.27,174.8,9.1,0.77,0.026,0.023,1.19,*,*,正常
湖南省,长江流域,五强溪,02-28 20:00,Ⅱ,11.1,8.01,10.59,256.7,8.4,0.89,0.030,0.023,1.30,*,*,正常
湖南省,长江流域,铜信溪电站(铜信溪),02-28 20:00,Ⅰ,12.7,8.19,11.45,413.0,1.4,0.86,0.135,0.015,2.34,*,*,正常
湖南省,长江流域,地阳坪公路大桥,02-28 20:00,Ⅱ,14.7,8.90,11.24,104.2,3.3,2.30,0.025,0.025,0.52,*,*,正常
湖南省,长江流域,托口渠水,02-28 20:00,Ⅰ,13.1,8.21,11.84,227.8,2.6,0.89,0.025,0.017,0.89,*,*,正常
湖南省,长江流域,舞水入河口(黔城二水厂),02-28 20:00,Ⅱ,12.6,8.09,9.76,472.8,10.4,1.80,0.156,0.069,2.12,*,*,正常
湖南省,长江流域,鱼市,02-28 20:00,Ⅱ,13.7,8.16,11.33,457.0,1.5,1.08,0.025,0.100,1.26,*,*,正常
湖南省,长江流域,溪子口(县水厂),02-28 20:00,Ⅰ,11.4,7.73,8.22,383.0,2.7,0.74,0.025,0.010,1.62,*,*,正常
湖南省,长江流域,萝卜湾,02-28 20:00,Ⅱ,12.8,7.84,9.97,257.5,4.9,1.28,0.131,0.038,1.22,*,*,正常
湖南省,长江流域,侯家淇,02-28 20:00,Ⅱ,11.2,8.05,10.90,242.3,23.1,1.20,0.025,0.034,1.30,*,*,正常
湖南省,长江流域,球溪,02-28 20:00,Ⅱ,12.1,7.96,12.40,332.2,6.3,1.82,0.025,0.029,2.46,*,*,正常
湖南省,长江流域,街埠头,02-28 20:00,Ⅱ,13.3,8.01,13.96,530.7,2.5,3.25,0.025,0.032,5.57,*,*,正常
湖南省,长江流域,浦市上游,02-28 20:00,Ⅱ,11.9,8.02,11.11,229.0,7.8,0.81,0.035,0.034,0.99,*,*,正常
湖南省,长江流域,里耶镇,02-28 20:00,Ⅱ,11.6,7.90,8.87,430.9,1.7,0.85,0.385,0.019,3.71,*,*,正常
湖南省,长江流域,河溪水文站,02-28 20:00,Ⅱ,13.2,8.01,10.78,351.5,3.5,1.45,0.025,0.035,2.22,*,*,正常
湖南省,长江流域,江口,02-28 20:00,Ⅱ,12.6,7.80,9.00,476.9,2.8,0.90,0.397,0.019,3.24,*,*,正常
湖南省,长江流域,凤滩水库,02-28 20:00,Ⅰ,12.4,7.93,9.30,353.4,10.5,0.57,0.036,0.006,1.80,*,*,正常
湖南省,长江流域,武水汇合口,02-28 20:00,Ⅱ,12.2,8.24,11.29,228.1,4.8,0.97,0.025,0.029,1.15,*,*,正常
广东省,珠江流域,蕉门,02-28 16:00,Ⅱ,19.2,7.90,7.88,21965.1,20.6,3.60,0.291,0.042,2.51,*,*,正常
广东省,珠江流域,洪奇沥,02-28 16:00,Ⅱ,19.4,8.19,7.24,18589.5,28.6,2.16,0.316,0.053,2.44,*,*,正常
广东省,珠江流域,莲花山,02-28 16:00,Ⅱ,21.1,7.56,7.26,7647.5,26.3,3.88,0.172,0.063,4.00,*,*,正常
广东省,珠江流域,流溪河山庄,02-28 16:00,Ⅱ,21.1,7.14,10.04,130.0,9.0,1.24,0.098,0.028,1.24,*,*,正常
广东省,珠江流域,官坦,02-28 16:00,Ⅱ,20.1,7.72,6.20,--,27.5,3.83,0.234,0.081,3.55,*,*,维护
广东省,珠江流域,大龙涌口,02-28 16:00,Ⅱ,19.6,7.56,8.14,401.8,12.0,1.85,0.026,0.060,3.06,*,*,正常
广东省,珠江流域,九龙潭,02-28 16:00,Ⅰ,19.8,7.61,10.78,119.3,3.7,1.12,0.025,0.015,0.64,*,*,正常
广东省,珠江流域,增江口,02-28 16:00,Ⅱ,21.4,7.55,9.02,158.9,10.8,1.73,0.036,0.020,1.42,*,*,正常
广东省,珠江流域,鸦岗,02-28 16:00,Ⅳ,21.5,8.43,11.66,539.7,38.7,6.20,0.104,0.135,4.69,*,*,正常
广东省,珠江流域,墩头基,02-28 16:00,Ⅱ,21.8,7.59,8.39,5316.0,30.4,3.33,0.078,0.050,3.52,*,*,正常
广东省,珠江流域,大墩,02-28 20:00,Ⅱ,20.3,6.99,7.72,182.0,23.4,1.39,0.034,0.030,1.87,*,*,正常
广东省,珠江流域,孔江水库入库口,02-28 16:00,Ⅱ,16.2,7.39,10.63,96.5,17.3,0.52,0.025,0.022,0.56,*,*,正常
广东省,珠江流域,城口水站,02-28 20:00,Ⅰ,15.1,6.94,9.58,49.8,11.2,1.10,0.079,*,*,*,*,正常
广东省,珠江流域,十里亭,02-28 16:00,Ⅰ,16.5,7.91,12.00,309.3,5.9,1.44,0.025,0.018,1.68,*,*,正常
广东省,珠江流域,长坝,02-28 16:00,Ⅱ,17.2,8.01,12.30,169.8,2.4,3.05,0.025,0.030,1.06,*,*,正常
广东省,珠江流域,三溪桥(乐昌三溪河),02-28 16:00,Ⅱ,16.0,7.98,10.36,406.7,14.5,2.51,0.035,0.060,1.96,*,*,正常
广东省,珠江流域,高桥,02-28 20:00,Ⅱ,16.7,7.58,10.22,273.7,1.9,1.32,0.082,0.033,1.70,*,*,正常
广东省,珠江流域,深圳河口(老),02-28 16:00,Ⅲ,21.4,7.71,7.90,23436.7,20.3,4.76,0.256,0.148,4.28,*,*,正常
广东省,珠江流域,小漠桥,02-28 16:00,Ⅱ,20.6,8.03,8.78,50332.1,9.9,2.38,0.089,0.013,1.00,*,*,正常
广东省,珠江流域,共和村,02-28 16:00,Ⅳ,20.8,7.50,6.78,17341.1,17.0,6.20,0.334,0.155,5.12,*,*,正常
广东省,珠江流域,尖峰大桥,02-28 20:00,Ⅱ,19.7,8.04,9.82,--,23.0,2.28,0.136,0.047,1.99,*,*,维护
广东省,珠江流域,珠海大桥,02-28 20:00,Ⅱ,20.0,8.03,8.24,13588.1,35.1,1.91,0.325,0.062,2.12,*,*,正常
广东省,珠江流域,石角咀水闸,02-28 20:00,Ⅱ,20.3,8.34,10.73,1701.2,21.5,3.60,0.096,0.071,3.86,*,*,正常
广东省,珠江流域,鸡啼门大桥,02-28 20:00,Ⅱ,19.6,8.21,9.30,13280.0,13.6,1.86,0.078,0.059,2.26,*,*,正常
广东省,珠江流域,布洲,02-28 20:00,Ⅱ,18.9,8.37,10.03,2215.7,11.7,2.26,0.035,0.035,2.00,*,*,正常
广东省,珠江流域,隆都,02-28 16:00,Ⅰ,20.2,7.89,10.22,165.0,16.7,1.44,0.025,0.019,1.76,*,*,正常
广东省,珠江流域,海门湾桥闸,02-28 20:00,Ⅳ,17.3,8.64,10.85,682.3,49.0,9.37,0.050,0.052,5.76,*,*,正常
广东省,珠江流域,升平,02-28 16:00,Ⅲ,19.0,7.34,7.34,18435.7,77.0,3.67,0.702,0.158,2.87,*,*,正常
广东省,珠江流域,外砂,02-28 16:00,Ⅱ,18.4,7.93,9.31,167.0,10.1,1.64,0.025,0.022,1.66,*,*,正常
广东省,珠江流域,莲阳桥闸,02-28 16:00,,19.3,8.02,9.63,168.3,13.7,1.30,--,0.021,1.82,*,*,维护
广东省,珠江流域,大衙,02-28 20:00,Ⅰ,18.1,7.57,8.98,167.5,2.3,1.42,0.025,0.017,1.73,*,*,正常
广东省,珠江流域,平洲,02-28 16:00,Ⅲ,19.7,7.12,5.40,282.1,21.1,2.75,0.879,0.119,4.48,*,*,正常
广东省,珠江流域,乌洲,02-28 16:00,Ⅱ,19.2,7.81,9.31,277.5,5.8,1.90,0.079,0.052,2.66,*,*,正常
广东省,珠江流域,下东,02-28 20:00,Ⅱ,18.4,8.21,10.25,294.6,10.9,2.40,0.088,0.031,1.94,*,*,正常
广东省,珠江流域,苍山渡口,02-28 20:00,Ⅱ,19.6,8.24,9.19,16921.7,21.2,2.28,0.369,0.045,2.29,*,*,正常
广东省,珠江流域,牛湾,02-28 20:00,Ⅱ,20.5,7.34,7.84,492.6,3.5,2.54,0.025,0.037,3.48,*,*,正常
广东省,珠江流域,渠首,02-28 20:00,Ⅲ,19.3,7.96,9.52,117.9,14.7,5.13,0.025,0.025,1.06,0.014,21158390,正常
广东省,珠江流域,黄坡,02-28 20:00,Ⅱ,20.5,6.57,7.38,133.9,27.4,2.64,0.123,0.063,1.72,*,*,正常
广东省,珠江流域,山角,02-28 20:00,Ⅱ,21.7,8.36,11.39,152.6,5.6,2.69,0.025,0.039,3.07,*,*,正常
广东省,珠江流域,排里,02-28 20:00,劣Ⅴ,20.5,9.02,10.98,191.1,18.7,6.88,0.025,0.106,1.92,*,*,正常
广东省,珠江流域,南渡河桥,02-28 20:00,Ⅱ,20.6,6.52,7.59,138.1,40.6,2.58,0.035,0.061,2.89,*,*,正常
广东省,珠江流域,石碧,02-28 20:00,Ⅲ,22.1,7.40,9.50,420.5,19.7,4.73,0.186,0.117,3.77,*,*,正常
广东省,珠江流域,营仔,02-28 20:00,Ⅳ,20.7,8.15,9.20,172.1,18.0,7.22,0.074,0.083,2.04,*,*,正常
广东省,珠江流域,大山江,02-28 20:00,Ⅱ,22.0,7.11,8.84,217.7,16.8,3.53,0.046,0.043,2.54,*,*,正常
广东省,珠江流域,塘口,02-28 20:00,劣Ⅴ,22.2,9.34,13.83,189.7,12.1,4.95,0.025,0.039,2.70,*,*,正常
广东省,珠江流域,石骨水库,02-28 20:00,Ⅰ,20.2,7.67,9.48,55.5,3.1,1.16,0.026,0.010,0.62,*,*,正常
广东省,珠江流域,良德水库,02-28 20:00,Ⅱ,21.4,7.93,9.51,66.2,5.1,1.14,0.025,0.017,0.40,0.005,406856,正常
广东省,珠江流域,江口门,02-28 20:00,Ⅱ,20.8,6.80,7.72,121.9,16.8,1.96,0.184,0.085,2.04,*,*,正常
广东省,珠江流域,米急渡,02-28 20:00,Ⅲ,20.7,7.14,9.08,85.6,35.1,1.50,0.142,0.102,0.91,*,*,正常
广东省,珠江流域,梁村,02-28 16:00,Ⅱ,19.4,8.03,10.18,266.1,25.8,2.62,0.154,0.059,2.70,*,*,正常
广东省,珠江流域,封开城上,02-28 16:00,,18.9,8.05,10.53,332.7,3.3,--,0.025,0.005,2.03,*,*,维护
广东省,珠江流域,黄岗,02-28 16:00,Ⅱ,19.4,8.78,13.71,304.0,4.4,1.05,0.025,0.024,2.05,*,*,正常
广东省,珠江流域,永安,02-28 16:00,Ⅱ,19.3,8.59,13.52,300.2,12.4,1.89,0.025,0.020,1.85,*,*,正常
广东省,珠江流域,紫溪,02-28 16:00,Ⅱ,21.3,7.65,10.06,825.1,14.7,3.60,0.081,0.091,8.97,*,*,正常
广东省,珠江流域,江口,02-28 16:00,Ⅱ,18.7,7.83,10.51,107.9,3.0,1.24,0.040,0.024,1.32,*,*,正常
广东省,珠江流域,博罗城下(新角),02-28 16:00,Ⅱ,19.9,7.37,8.43,154.1,4.4,1.56,0.057,0.028,1.81,*,*,正常
广东省,珠江流域,惠州汝湖,02-28 16:00,Ⅱ,20.5,7.00,8.41,111.8,3.8,2.66,0.025,0.024,1.49,*,*,正常
广东省,珠江流域,沙河河口(里波水）,02-28 16:00,Ⅱ,21.3,7.66,9.42,494.0,12.6,3.51,0.155,0.043,2.83,*,*,正常
广东省,珠江流域,马安大桥下,02-28 16:00,Ⅱ,21.2,7.12,9.21,74.0,11.4,1.75,0.027,0.037,1.20,*,*,正常
广东省,珠江流域,虎爪断桥,02-28 16:00,Ⅳ,21.2,7.91,9.40,18805.4,6.2,7.36,0.025,0.121,7.54,*,*,正常
广东省,珠江流域,吉隆商贸城前,02-28 16:00,Ⅲ,23.4,7.10,8.13,14304.0,14.4,5.36,0.641,0.089,2.72,*,*,正常
广东省,珠江流域,公庄河口（泰美）,02-28 20:00,Ⅱ,20.0,7.53,8.75,360.4,34.2,3.76,0.048,0.082,2.11,*,*,正常
广东省,珠江流域,青溪(大浦青溪),02-28 16:00,Ⅱ,17.5,7.34,7.41,191.8,15.8,1.78,0.025,0.019,1.34,*,*,正常
广东省,珠江流域,大麻,02-28 16:00,Ⅱ,20.4,7.25,8.57,157.2,6.7,1.79,0.025,0.037,1.68,*,*,正常
广东省,珠江流域,西阳电站,02-28 16:00,Ⅱ,21.5,6.85,6.45,223.3,5.0,2.22,0.119,0.090,2.84,*,*,正常
广东省,珠江流域,五丰渡口,02-28 20:00,Ⅱ,20.3,8.56,12.29,132.7,1.9,2.10,0.079,0.041,3.37,*,*,正常
广东省,珠江流域,新铺,02-28 20:00,Ⅱ,18.4,7.46,8.42,173.7,3.4,2.15,0.067,0.048,2.23,*,*,正常
广东省,珠江流域,海丰西闸,02-28 20:00,Ⅱ,20.5,8.33,10.27,670.9,6.5,3.16,0.025,0.019,1.63,*,*,正常
广东省,珠江流域,陆丰半湾水闸,02-28 16:00,Ⅱ,19.2,8.63,9.66,94.9,17.0,2.56,0.025,0.047,1.73,*,*,正常
广东省,珠江流域,东溪水闸,02-28 20:00,Ⅲ,18.3,7.47,8.50,2276.0,18.3,5.05,0.025,0.038,0.44,*,*,正常
广东省,珠江流域,乌坎,02-28 20:00,,18.4,8.57,7.54,33181.6,8.3,2.96,--,0.024,1.27,*,*,维护
广东省,珠江流域,龙川寻邬,02-28 20:00,Ⅱ,14.5,6.50,7.25,151.6,3.9,1.94,0.032,0.032,*,*,*,正常
广东省,珠江流域,庙咀里(定南水站),02-28 16:00,Ⅱ,16.9,7.00,9.66,553.3,5.3,1.71,0.500,0.017,1.95,*,*,正常
广东省,珠江流域,龙川城铁路桥,02-28 16:00,Ⅰ,17.4,7.09,10.04,152.8,9.5,1.10,0.025,0.013,1.94,*,*,正常
广东省,珠江流域,江城,02-28 20:00,Ⅲ,21.0,7.37,6.69,1756.5,13.3,2.66,0.270,0.160,3.17,*,*,正常
广东省,珠江流域,尖山,02-28 20:00,Ⅱ,20.1,7.26,8.37,8324.1,49.7,2.80,0.231,0.079,2.18,*,*,正常
广东省,珠江流域,埠场,02-28 20:00,Ⅲ,20.8,7.59,8.56,5032.5,21.2,2.59,0.357,0.124,2.67,*,*,正常
广东省,珠江流域,大泉,02-28 20:00,,20.5,7.17,7.94,18648.8,5.2,--,0.375,0.060,2.32,*,*,维护
广东省,珠江流域,寿长,02-28 20:00,Ⅲ,19.4,7.28,6.87,36428.8,16.0,5.08,0.567,0.065,1.43,*,*,正常
广东省,珠江流域,七星岗,02-28 16:00,Ⅱ,18.5,8.32,11.05,243.6,1.8,1.37,0.025,0.021,1.58,*,*,正常
广东省,珠江流域,北江石尾,02-28 16:00,Ⅱ,16.9,7.80,10.91,279.2,8.1,1.58,0.049,0.027,2.15,*,*,正常
广东省,珠江流域,石角,02-28 16:00,Ⅱ,19.1,7.95,10.66,248.0,8.5,1.53,0.025,0.037,2.13,*,*,正常
广东省,珠江流域,连江西牛,02-28 16:00,Ⅱ,17.9,8.08,11.05,229.6,10.9,1.20,0.025,0.031,1.44,*,*,正常
广东省,珠江流域,樟村(家乐福),02-28 20:00,Ⅲ,21.3,6.80,7.49,649.4,15.2,3.89,0.331,0.106,9.87,*,*,正常
广东省,珠江流域,沙田泗盛,02-28 20:00,Ⅱ,20.8,7.37,8.72,11348.1,15.1,3.03,0.119,0.042,2.56,*,*,正常
广东省,珠江流域,旗岭,02-28 20:00,Ⅳ,21.6,7.32,7.67,584.2,86.9,3.90,0.603,0.207,10.71,*,*,正常
广东省,珠江流域,石龙南河,02-28 20:00,Ⅱ,20.6,7.19,9.14,160.1,9.9,1.34,0.025,0.026,1.79,*,*,正常
广东省,珠江流域,横栏,02-28 20:00,Ⅰ,18.4,8.44,9.78,405.2,7.3,0.75,0.025,*,*,*,*,正常
广东省,珠江流域,中山港码头,02-28 20:00,Ⅱ,18.9,8.27,10.88,1367.4,5.8,1.98,0.061,0.050,2.67,*,*,正常
广东省,珠江流域,赤凤,02-28 20:00,Ⅱ,19.4,7.22,8.62,177.5,4.9,1.39,0.025,0.039,1.81,*,*,正常
广东省,珠江流域,凤江桥,02-28 16:00,Ⅲ,20.3,7.03,7.80,162.0,42.3,2.88,0.181,0.111,2.13,*,*,正常
广东省,珠江流域,地都,02-28 16:00,Ⅱ,19.9,7.35,6.99,10955.8,15.3,3.97,0.122,0.071,3.72,*,*,正常
广东省,珠江流域,隆溪大道桥,02-28 16:00,Ⅳ,20.4,8.65,17.00,14927.9,9.6,6.92,0.121,0.069,1.69,*,*,正常
广东省,珠江流域,龙石,02-28 16:00,Ⅲ,20.7,7.21,6.01,368.5,23.4,5.97,0.652,0.162,5.91,*,*,正常
广东省,珠江流域,龟山塔,02-28 20:00,Ⅱ,20.8,8.14,12.55,122.8,5.2,2.93,0.092,0.067,2.10,*,*,正常
广东省,珠江流域,古封,02-28 20:00,Ⅰ,18.4,7.57,9.73,275.5,84.1,0.83,0.025,0.020,1.98,*,*,正常
广东省,珠江流域,都骑,02-28 16:00,Ⅱ,18.4,8.19,9.37,165.2,8.3,1.35,0.025,0.023,1.92,*,*,正常
广东省,珠江流域,六都水厂上游,02-28 16:00,Ⅱ,18.1,8.15,11.06,311.7,2.2,1.46,0.025,0.023,1.96,*,*,正常
广西壮族自治区,珠江流域,平畲,02-28 20:00,Ⅰ,18.6,7.92,8.84,277.5,1.2,1.16,0.120,*,*,*,*,正常
广西壮族自治区,珠江流域,南岸,02-28 20:00,Ⅱ,18.7,8.28,9.95,329.4,6.8,1.26,0.025,0.028,1.80,*,*,正常
广西壮族自治区,珠江流域,老口,02-28 16:00,Ⅰ,21.0,8.00,9.60,327.7,5.9,1.14,0.036,0.018,1.37,*,*,正常
